,dia,id_usuario,id_compra
5945,2021-10-28,4217,5945
5946,2021-10-24,4218,5946
5947,2021-10-27,4218,5947
5948,2021-10-25,4218,5948
5949,2021-10-24,4219,5949
5950,2021-10-25,4219,5950
5951,2021-10-24,4220,5951
5952,2021-10-30,4220,5952
5953,2021-10-24,4223,5953
5954,2021-10-26,4223,5954
5955,2021-10-25,4223,5955
5956,2021-10-24,4225,5956
5957,2021-10-26,4225,5957
5958,2021-11-16,4225,5958
5959,2021-12-10,4225,5959
5960,2021-10-24,4226,5960
5961,2021-10-28,4226,5961
5962,2021-11-29,4226,5962
5963,2021-11-15,4226,5963
5964,2021-11-13,4226,5964
5965,2021-11-02,4226,5965
5966,2021-10-24,4228,5966
5967,2021-10-29,4228,5967
5968,2021-10-24,4230,5968
5969,2021-10-30,4230,5969
5970,2021-11-13,4230,5970
5971,2021-12-16,4230,5971
5972,2021-10-24,4231,5972
5973,2021-10-25,4231,5973
5974,2021-10-25,4231,5974
5975,2021-11-09,4231,5975
5976,2021-10-24,4232,5976
5977,2021-10-24,4234,5977
5978,2021-10-27,4234,5978
5979,2021-12-05,4234,5979
5980,2021-10-24,4235,5980
5981,2021-10-28,4235,5981
5982,2021-10-24,4236,5982
5983,2021-10-29,4236,5983
5984,2021-10-28,4236,5984
5985,2021-10-24,4239,5985
5986,2021-10-25,4239,5986
5987,2021-10-28,4239,5987
5988,2021-10-24,4241,5988
5989,2021-10-24,4242,5989
5990,2021-10-30,4242,5990
5991,2021-10-28,4242,5991
5992,2021-11-23,4242,5992
5993,2021-11-19,4242,5993
5994,2021-11-24,4242,5994
5995,2021-10-24,4244,5995
5996,2021-10-26,4244,5996
5997,2021-11-03,4244,5997
5998,2021-10-24,4245,5998
5999,2021-10-27,4245,5999
6000,2021-12-14,4245,6000
6001,2021-10-24,4246,6001
6002,2021-10-25,4246,6002
6003,2021-10-31,4246,6003
6004,2021-10-24,4247,6004
6005,2021-10-26,4247,6005
6006,2021-10-26,4247,6006
6007,2021-12-16,4247,6007
6008,2021-11-13,4247,6008
6009,2021-10-24,4253,6009
6010,2021-10-30,4253,6010
6011,2021-11-26,4253,6011
6012,2021-10-24,4255,6012
6013,2021-10-24,4257,6013
6014,2021-10-24,4260,6014
6015,2021-10-30,4260,6015
6016,2021-10-30,4260,6016
6017,2021-11-05,4260,6017
6018,2021-10-24,4263,6018
6019,2021-11-05,4263,6019
6020,2021-10-24,4265,6020
6021,2021-10-31,4265,6021
6022,2021-10-27,4265,6022
6023,2021-10-24,4268,6023
6024,2021-10-24,4270,6024
6025,2021-10-26,4270,6025
6026,2021-10-24,4276,6026
6027,2021-10-26,4276,6027
6028,2021-12-15,4276,6028
6029,2021-11-09,4276,6029
6030,2021-12-10,4276,6030
6031,2021-11-21,4276,6031
6032,2021-10-24,4278,6032
6033,2021-10-25,4278,6033
6034,2021-11-07,4278,6034
6035,2021-10-24,4279,6035
6036,2021-10-26,4279,6036
6037,2021-10-24,4282,6037
6038,2021-10-27,4282,6038
6039,2021-10-30,4282,6039
6040,2021-10-24,4283,6040
6041,2021-10-31,4283,6041
6042,2021-10-24,4284,6042
6043,2021-10-30,4284,6043
6044,2021-10-24,4286,6044
6045,2021-10-30,4286,6045
6046,2021-10-24,4287,6046
6047,2021-10-24,4292,6047
6048,2021-10-24,4293,6048
6049,2021-10-30,4293,6049
6050,2021-10-30,4293,6050
6051,2021-10-24,4295,6051
6052,2021-10-24,4296,6052
6053,2021-10-25,4296,6053
6054,2021-10-27,4296,6054
6055,2021-10-24,4298,6055
6056,2021-10-24,4301,6056
6057,2021-10-28,4301,6057
6058,2021-11-17,4301,6058
6059,2021-12-02,4301,6059
6060,2021-11-07,4301,6060
6061,2021-11-04,4301,6061
6062,2021-11-27,4301,6062
6063,2021-10-24,4302,6063
6064,2021-10-24,4307,6064
6065,2021-10-27,4307,6065
6066,2021-10-29,4307,6066
6067,2021-10-24,4312,6067
6068,2021-10-24,4313,6068
6069,2021-10-26,4313,6069
6070,2021-10-24,4314,6070
6071,2021-10-25,4314,6071
6072,2021-10-24,4318,6072
6073,2021-10-25,4318,6073
6074,2021-10-24,4320,6074
6075,2021-10-30,4320,6075
6076,2021-10-30,4320,6076
6077,2021-10-24,4323,6077
6078,2021-10-28,4323,6078
6079,2021-10-26,4323,6079
6080,2021-10-24,4326,6080
6081,2021-10-24,4328,6081
6082,2021-10-25,4328,6082
6083,2021-11-27,4328,6083
6084,2021-10-24,4329,6084
6085,2021-12-07,4329,6085
6086,2021-12-13,4329,6086
6087,2021-11-30,4329,6087
6088,2021-10-24,4330,6088
6089,2021-10-24,4331,6089
6090,2021-12-12,4331,6090
6091,2021-10-24,4332,6091
6092,2021-10-30,4332,6092
6093,2021-11-14,4332,6093
6094,2021-11-22,4332,6094
6095,2021-10-24,4336,6095
6096,2021-11-17,4336,6096
6097,2021-10-24,4337,6097
6098,2021-10-26,4337,6098
6099,2021-10-30,4337,6099
6100,2021-10-24,4339,6100
6101,2021-10-26,4339,6101
6102,2021-10-24,4340,6102
6103,2021-10-28,4340,6103
6104,2021-10-28,4340,6104
6105,2021-10-24,4341,6105
6106,2021-10-31,4341,6106
6107,2021-10-25,4341,6107
6108,2021-10-24,4342,6108
6109,2021-10-29,4342,6109
6110,2021-11-26,4342,6110
6111,2021-10-24,4345,6111
6112,2021-10-24,4346,6112
6113,2021-10-24,4349,6113
6114,2021-10-29,4349,6114
6115,2021-10-28,4349,6115
6116,2021-11-20,4349,6116
6117,2021-10-24,4353,6117
6118,2021-12-11,4353,6118
6119,2021-10-24,4358,6119
6120,2021-10-24,4359,6120
6121,2021-10-30,4359,6121
6122,2021-10-30,4359,6122
6123,2021-10-24,4360,6123
6124,2021-11-17,4360,6124
6125,2021-11-13,4360,6125
6126,2021-11-11,4360,6126
6127,2021-10-24,4361,6127
6128,2021-10-26,4361,6128
6129,2021-10-25,4361,6129
6130,2021-11-24,4361,6130
6131,2021-10-25,4362,6131
6132,2021-10-30,4362,6132
6133,2021-10-27,4362,6133
6134,2021-11-26,4362,6134
6135,2021-10-25,4363,6135
6136,2021-11-01,4363,6136
6137,2021-10-25,4364,6137
6138,2021-10-25,4368,6138
6139,2021-11-01,4368,6139
6140,2021-10-30,4368,6140
6141,2021-10-25,4369,6141
6142,2021-10-29,4369,6142
6143,2021-10-29,4369,6143
6144,2021-10-25,4370,6144
6145,2021-10-25,4375,6145
6146,2021-10-26,4375,6146
6147,2021-11-05,4375,6147
6148,2021-10-25,4376,6148
6149,2021-10-25,4380,6149
6150,2021-11-28,4380,6150
6151,2021-10-25,4381,6151
6152,2021-10-28,4381,6152
6153,2021-11-01,4381,6153
6154,2021-10-25,4382,6154
6155,2021-11-03,4382,6155
6156,2021-11-18,4382,6156
6157,2021-10-25,4383,6157
6158,2021-12-10,4383,6158
6159,2021-10-25,4384,6159
6160,2021-10-25,4387,6160
6161,2021-10-30,4387,6161
6162,2021-10-30,4387,6162
6163,2021-10-25,4389,6163
6164,2021-10-31,4389,6164
6165,2021-10-25,4390,6165
6166,2021-10-28,4390,6166
6167,2021-11-06,4390,6167
6168,2021-12-06,4390,6168
6169,2021-10-25,4392,6169
6170,2021-11-16,4392,6170
6171,2021-10-25,4393,6171
6172,2021-11-01,4393,6172
6173,2021-10-27,4393,6173
6174,2021-10-25,4394,6174
6175,2021-11-01,4394,6175
6176,2021-10-31,4394,6176
6177,2021-11-22,4394,6177
6178,2021-10-25,4395,6178
6179,2021-10-25,4397,6179
6180,2021-10-26,4397,6180
6181,2021-10-30,4397,6181
6182,2021-11-27,4397,6182
6183,2021-10-25,4403,6183
6184,2021-11-01,4403,6184
6185,2021-10-26,4403,6185
6186,2021-10-25,4405,6186
6187,2021-10-27,4405,6187
6188,2021-10-27,4405,6188
6189,2021-10-25,4406,6189
6190,2021-11-01,4406,6190
6191,2021-10-25,4408,6191
6192,2021-10-25,4410,6192
6193,2021-10-26,4410,6193
6194,2021-10-28,4410,6194
6195,2021-10-25,4412,6195
6196,2021-10-29,4412,6196
6197,2021-10-25,4413,6197
6198,2021-10-25,4414,6198
6199,2021-11-30,4414,6199
6200,2021-11-18,4414,6200
6201,2021-11-27,4414,6201
6202,2021-10-25,4417,6202
6203,2021-10-31,4417,6203
6204,2021-12-08,4417,6204
6205,2021-10-25,4419,6205
6206,2021-10-27,4419,6206
6207,2021-12-12,4419,6207
6208,2021-10-25,4421,6208
6209,2021-12-01,4421,6209
6210,2021-10-25,4424,6210
6211,2021-10-28,4424,6211
6212,2021-10-29,4424,6212
6213,2021-10-25,4427,6213
6214,2021-11-24,4427,6214
6215,2021-12-09,4427,6215
6216,2021-11-07,4427,6216
6217,2021-10-25,4429,6217
6218,2021-10-29,4429,6218
6219,2021-11-24,4429,6219
6220,2021-11-16,4429,6220
6221,2021-10-25,4432,6221
6222,2021-10-30,4432,6222
6223,2021-11-01,4432,6223
6224,2021-10-25,4436,6224
6225,2021-11-01,4436,6225
6226,2021-10-30,4436,6226
6227,2021-10-25,4438,6227
6228,2021-11-01,4438,6228
6229,2021-10-29,4438,6229
6230,2021-12-07,4438,6230
6231,2021-10-25,4440,6231
6232,2021-10-29,4440,6232
6233,2021-10-29,4440,6233
6234,2021-11-06,4440,6234
6235,2021-10-25,4441,6235
6236,2021-10-25,4442,6236
6237,2021-10-27,4442,6237
6238,2021-10-25,4443,6238
6239,2021-11-15,4443,6239
6240,2021-12-13,4443,6240
6241,2021-11-05,4443,6241
6242,2021-11-16,4443,6242
6243,2021-10-25,4446,6243
6244,2021-11-16,4446,6244
6245,2021-11-29,4446,6245
6246,2021-10-25,4447,6246
6247,2021-11-01,4447,6247
6248,2021-10-25,4448,6248
6249,2021-10-28,4448,6249
6250,2021-10-30,4448,6250
6251,2021-11-23,4448,6251
6252,2021-11-11,4448,6252
6253,2021-10-25,4449,6253
6254,2021-10-30,4449,6254
6255,2021-10-28,4449,6255
6256,2021-10-25,4451,6256
6257,2021-10-28,4451,6257
6258,2021-10-30,4451,6258
6259,2021-10-25,4452,6259
6260,2021-12-12,4452,6260
6261,2021-12-01,4452,6261
6262,2021-10-25,4455,6262
6263,2021-10-25,4457,6263
6264,2021-11-30,4457,6264
6265,2021-10-25,4458,6265
6266,2021-10-25,4460,6266
6267,2021-10-25,4462,6267
6268,2021-10-31,4462,6268
6269,2021-10-25,4463,6269
6270,2021-11-04,4463,6270
6271,2021-11-13,4463,6271
6272,2021-11-04,4463,6272
6273,2021-10-25,4464,6273
6274,2021-11-24,4464,6274
6275,2021-12-13,4464,6275
6276,2021-12-06,4464,6276
6277,2021-12-17,4464,6277
6278,2021-10-25,4465,6278
6279,2021-10-30,4465,6279
6280,2021-10-27,4465,6280
6281,2021-10-25,4467,6281
6282,2021-12-04,4467,6282
6283,2021-11-08,4467,6283
6284,2021-11-13,4467,6284
6285,2021-10-25,4469,6285
6286,2021-10-26,4469,6286
6287,2021-12-08,4469,6287
6288,2021-11-28,4469,6288
6289,2021-11-14,4469,6289
6290,2021-12-08,4469,6290
6291,2021-10-25,4470,6291
6292,2021-11-01,4470,6292
6293,2021-10-28,4470,6293
6294,2021-11-02,4470,6294
6295,2021-11-03,4470,6295
6296,2021-12-12,4470,6296
6297,2021-10-25,4472,6297
6298,2021-10-31,4472,6298
6299,2021-10-26,4472,6299
6300,2021-10-25,4473,6300
6301,2021-10-30,4473,6301
6302,2021-10-27,4473,6302
6303,2021-10-25,4474,6303
6304,2021-10-25,4475,6304
6305,2021-12-03,4475,6305
6306,2021-11-27,4475,6306
6307,2021-10-25,4476,6307
6308,2021-10-30,4476,6308
6309,2021-10-27,4476,6309
6310,2021-10-25,4477,6310
6311,2021-10-27,4477,6311
6312,2021-10-25,4478,6312
6313,2021-10-28,4478,6313
6314,2021-10-25,4481,6314
6315,2021-10-25,4482,6315
6316,2021-11-01,4482,6316
6317,2021-10-25,4483,6317
6318,2021-11-01,4483,6318
6319,2021-10-29,4483,6319
6320,2021-10-25,4485,6320
6321,2021-10-28,4485,6321
6322,2021-10-27,4485,6322
6323,2021-10-25,4486,6323
6324,2021-10-27,4486,6324
6325,2021-10-25,4487,6325
6326,2021-11-09,4487,6326
6327,2021-11-26,4487,6327
6328,2021-12-17,4487,6328
6329,2021-10-25,4489,6329
6330,2021-11-06,4489,6330
6331,2021-10-25,4493,6331
6332,2021-12-03,4493,6332
6333,2021-11-24,4493,6333
6334,2021-11-10,4493,6334
6335,2021-11-10,4493,6335
6336,2021-10-25,4494,6336
6337,2021-12-17,4494,6337
6338,2021-10-25,4498,6338
6339,2021-10-26,4498,6339
6340,2021-10-25,4499,6340
6341,2021-10-28,4499,6341
6342,2021-10-27,4499,6342
6343,2021-10-25,4500,6343
6344,2021-10-25,4504,6344
6345,2021-10-25,4505,6345
6346,2021-10-25,4506,6346
6347,2021-11-08,4506,6347
6348,2021-11-16,4506,6348
6349,2021-10-25,4507,6349
6350,2021-10-30,4507,6350
6351,2021-10-30,4507,6351
6352,2021-11-12,4507,6352
6353,2021-10-25,4508,6353
6354,2021-11-27,4508,6354
6355,2021-11-19,4508,6355
6356,2021-12-11,4508,6356
6357,2021-10-25,4509,6357
6358,2021-10-29,4509,6358
6359,2021-11-08,4509,6359
6360,2021-12-17,4509,6360
6361,2021-11-24,4509,6361
6362,2021-10-25,4510,6362
6363,2021-10-26,4510,6363
6364,2021-10-25,4511,6364
6365,2021-10-26,4511,6365
6366,2021-10-27,4511,6366
6367,2021-10-25,4512,6367
6368,2021-10-25,4513,6368
6369,2021-10-30,4513,6369
6370,2021-10-30,4513,6370
6371,2021-10-25,4515,6371
6372,2021-10-25,4516,6372
6373,2021-10-26,4516,6373
6374,2021-11-14,4516,6374
6375,2021-12-09,4516,6375
6376,2021-12-02,4516,6376
6377,2021-10-25,4517,6377
6378,2021-10-25,4520,6378
6379,2021-10-26,4520,6379
6380,2021-11-01,4520,6380
6381,2021-10-25,4528,6381
6382,2021-11-01,4528,6382
6383,2021-10-26,4532,6383
6384,2021-10-31,4532,6384
6385,2021-12-10,4532,6385
6386,2021-10-26,4534,6386
6387,2021-10-31,4534,6387
6388,2021-10-26,4535,6388
6389,2021-10-26,4536,6389
6390,2021-10-31,4536,6390
6391,2021-11-01,4536,6391
6392,2021-12-16,4536,6392
6393,2021-11-19,4536,6393
6394,2021-10-26,4540,6394
6395,2021-10-31,4540,6395
6396,2021-10-26,4541,6396
6397,2021-11-02,4541,6397
6398,2021-10-26,4544,6398
6399,2021-10-26,4546,6399
6400,2021-10-27,4546,6400
6401,2021-11-21,4546,6401
6402,2021-11-15,4546,6402
6403,2021-10-26,4548,6403
6404,2021-11-01,4548,6404
6405,2021-10-27,4548,6405
6406,2021-10-26,4551,6406
6407,2021-11-13,4551,6407
6408,2021-12-04,4551,6408
6409,2021-11-03,4551,6409
6410,2021-10-26,4554,6410
6411,2021-11-01,4554,6411
6412,2021-10-31,4554,6412
6413,2021-11-03,4554,6413
6414,2021-10-26,4560,6414
6415,2021-10-26,4561,6415
6416,2021-11-01,4561,6416
6417,2021-10-31,4561,6417
6418,2021-10-26,4562,6418
6419,2021-10-31,4562,6419
6420,2021-10-26,4564,6420
6421,2021-11-01,4564,6421
6422,2021-10-26,4565,6422
6423,2021-10-30,4565,6423
6424,2021-10-30,4565,6424
6425,2021-10-26,4566,6425
6426,2021-10-31,4566,6426
6427,2021-10-31,4566,6427
6428,2021-10-26,4567,6428
6429,2021-10-28,4567,6429
6430,2021-11-01,4567,6430
6431,2021-10-26,4569,6431
6432,2021-10-28,4569,6432
6433,2021-11-02,4569,6433
6434,2021-10-26,4573,6434
6435,2021-10-26,4574,6435
6436,2021-10-28,4574,6436
6437,2021-10-30,4574,6437
6438,2021-12-12,4574,6438
6439,2021-10-26,4575,6439
6440,2021-11-01,4575,6440
6441,2021-10-26,4577,6441
6442,2021-10-27,4577,6442
6443,2021-11-05,4577,6443
6444,2021-11-04,4577,6444
6445,2021-10-26,4579,6445
6446,2021-10-28,4579,6446
6447,2021-11-16,4579,6447
6448,2021-11-05,4579,6448
6449,2021-10-26,4580,6449
6450,2021-11-04,4580,6450
6451,2021-11-10,4580,6451
6452,2021-10-26,4582,6452
6453,2021-10-27,4582,6453
6454,2021-10-28,4582,6454
6455,2021-10-26,4583,6455
6456,2021-10-26,4587,6456
6457,2021-11-12,4587,6457
6458,2021-10-26,4588,6458
6459,2021-10-26,4589,6459
6460,2021-11-01,4589,6460
6461,2021-11-01,4589,6461
6462,2021-10-26,4591,6462
6463,2021-12-09,4591,6463
6464,2021-10-26,4592,6464
6465,2021-11-02,4592,6465
6466,2021-10-26,4593,6466
6467,2021-10-26,4594,6467
6468,2021-10-31,4594,6468
6469,2021-10-28,4594,6469
6470,2021-12-03,4594,6470
6471,2021-10-26,4595,6471
6472,2021-10-26,4599,6472
6473,2021-11-10,4599,6473
6474,2021-10-26,4601,6474
6475,2021-10-26,4603,6475
6476,2021-10-26,4604,6476
6477,2021-10-27,4604,6477
6478,2021-10-31,4604,6478
6479,2021-10-26,4606,6479
6480,2021-10-27,4606,6480
6481,2021-10-27,4606,6481
6482,2021-10-26,4609,6482
6483,2021-11-01,4609,6483
6484,2021-10-26,4610,6484
6485,2021-10-29,4610,6485
6486,2021-11-01,4610,6486
6487,2021-10-26,4611,6487
6488,2021-10-26,4612,6488
6489,2021-12-05,4612,6489
6490,2021-11-26,4612,6490
6491,2021-10-26,4616,6491
6492,2021-11-02,4616,6492
6493,2021-11-08,4616,6493
6494,2021-10-26,4623,6494
6495,2021-10-31,4623,6495
6496,2021-10-26,4625,6496
6497,2021-10-30,4625,6497
6498,2021-10-26,4627,6498
6499,2021-10-29,4627,6499
6500,2021-10-26,4630,6500
6501,2021-10-27,4630,6501
6502,2021-10-31,4630,6502
6503,2021-11-10,4630,6503
6504,2021-10-26,4631,6504
6505,2021-10-26,4632,6505
6506,2021-11-02,4632,6506
6507,2021-11-08,4632,6507
6508,2021-10-26,4633,6508
6509,2021-11-01,4633,6509
6510,2021-10-29,4633,6510
6511,2021-10-26,4634,6511
6512,2021-10-26,4637,6512
6513,2021-10-28,4637,6513
6514,2021-10-26,4639,6514
6515,2021-11-02,4639,6515
6516,2021-10-29,4639,6516
6517,2021-10-26,4640,6517
6518,2021-10-30,4640,6518
6519,2021-10-26,4641,6519
6520,2021-10-26,4642,6520
6521,2021-11-29,4642,6521
6522,2021-11-16,4642,6522
6523,2021-11-21,4642,6523
6524,2021-11-03,4642,6524
6525,2021-10-26,4643,6525
6526,2021-10-29,4643,6526
6527,2021-11-02,4643,6527
6528,2021-10-26,4645,6528
6529,2021-12-13,4645,6529
6530,2021-10-26,4647,6530
6531,2021-10-30,4647,6531
6532,2021-10-26,4659,6532
6533,2021-10-28,4659,6533
6534,2021-11-28,4659,6534
6535,2021-10-26,4660,6535
6536,2021-11-10,4660,6536
6537,2021-11-12,4660,6537
6538,2021-11-05,4660,6538
6539,2021-11-15,4660,6539
6540,2021-10-26,4664,6540
6541,2021-10-31,4664,6541
6542,2021-10-26,4667,6542
6543,2021-10-28,4667,6543
6544,2021-10-26,4669,6544
6545,2021-10-26,4670,6545
6546,2021-10-27,4670,6546
6547,2021-12-16,4670,6547
6548,2021-12-01,4670,6548
6549,2021-10-26,4675,6549
6550,2021-10-29,4675,6550
6551,2021-10-26,4676,6551
6552,2021-10-29,4676,6552
6553,2021-11-05,4676,6553
6554,2021-10-26,4677,6554
6555,2021-10-28,4677,6555
6556,2021-12-03,4677,6556
6557,2021-11-02,4677,6557
6558,2021-11-07,4677,6558
6559,2021-10-26,4679,6559
6560,2021-10-30,4679,6560
6561,2021-10-26,4681,6561
6562,2021-10-31,4681,6562
6563,2021-10-26,4682,6563
6564,2021-10-27,4682,6564
6565,2021-10-27,4682,6565
6566,2021-10-26,4683,6566
6567,2021-10-30,4683,6567
6568,2021-11-11,4683,6568
6569,2021-10-26,4686,6569
6570,2021-10-26,4687,6570
6571,2021-10-29,4687,6571
6572,2021-10-28,4687,6572
6573,2021-10-26,4689,6573
6574,2021-10-27,4689,6574
6575,2021-11-23,4689,6575
6576,2021-10-26,4691,6576
6577,2021-11-01,4691,6577
6578,2021-10-28,4691,6578
6579,2021-10-26,4692,6579
6580,2021-10-27,4692,6580
6581,2021-11-08,4692,6581
6582,2021-11-27,4692,6582
6583,2021-11-29,4692,6583
6584,2021-11-19,4692,6584
6585,2021-10-26,4696,6585
6586,2021-10-26,4697,6586
6587,2021-10-27,4700,6587
6588,2021-10-27,4701,6588
6589,2021-10-27,4706,6589
6590,2021-11-26,4706,6590
6591,2021-10-27,4707,6591
6592,2021-11-03,4707,6592
6593,2021-10-28,4707,6593
6594,2021-11-17,4707,6594
6595,2021-10-27,4709,6595
6596,2021-10-29,4709,6596
6597,2021-11-02,4709,6597
6598,2021-10-27,4711,6598
6599,2021-10-29,4711,6599
6600,2021-11-03,4711,6600
6601,2021-11-19,4711,6601
6602,2021-11-04,4711,6602
6603,2021-10-27,4714,6603
6604,2021-10-27,4715,6604
6605,2021-10-30,4715,6605
6606,2021-11-04,4715,6606
6607,2021-10-27,4716,6607
6608,2021-11-02,4716,6608
6609,2021-10-27,4719,6609
6610,2021-10-29,4719,6610
6611,2021-10-31,4719,6611
6612,2021-10-27,4722,6612
6613,2021-11-04,4722,6613
6614,2021-12-16,4722,6614
6615,2021-10-27,4726,6615
6616,2021-10-27,4730,6616
6617,2021-10-31,4730,6617
6618,2021-11-03,4730,6618
6619,2021-12-03,4730,6619
6620,2021-12-17,4730,6620
6621,2021-12-09,4730,6621
6622,2021-10-27,4732,6622
6623,2021-10-27,4736,6623
6624,2021-10-30,4736,6624
6625,2021-10-27,4737,6625
6626,2021-10-29,4737,6626
6627,2021-10-27,4739,6627
6628,2021-11-02,4739,6628
6629,2021-10-30,4739,6629
6630,2021-11-15,4739,6630
6631,2021-11-09,4739,6631
6632,2021-10-27,4740,6632
6633,2021-11-03,4740,6633
6634,2021-11-20,4740,6634
6635,2021-10-27,4744,6635
6636,2021-10-30,4744,6636
6637,2021-11-03,4744,6637
6638,2021-10-27,4745,6638
6639,2021-11-03,4745,6639
6640,2021-12-03,4745,6640
6641,2021-10-27,4750,6641
6642,2021-11-02,4750,6642
6643,2021-12-07,4750,6643
6644,2021-12-11,4750,6644
6645,2021-10-27,4752,6645
6646,2021-11-28,4752,6646
6647,2021-10-27,4756,6647
6648,2021-10-27,4759,6648
6649,2021-11-02,4759,6649
6650,2021-10-27,4761,6650
6651,2021-10-27,4766,6651
6652,2021-10-30,4766,6652
6653,2021-10-27,4768,6653
6654,2021-11-24,4768,6654
6655,2021-10-27,4770,6655
6656,2021-10-31,4770,6656
6657,2021-11-03,4770,6657
6658,2021-10-27,4771,6658
6659,2021-10-27,4772,6659
6660,2021-10-31,4772,6660
6661,2021-12-11,4772,6661
6662,2021-10-27,4773,6662
6663,2021-11-02,4773,6663
6664,2021-10-27,4776,6664
6665,2021-10-29,4776,6665
6666,2021-10-29,4776,6666
6667,2021-10-27,4777,6667
6668,2021-11-01,4777,6668
6669,2021-11-03,4777,6669
6670,2021-10-27,4779,6670
6671,2021-10-29,4779,6671
6672,2021-10-28,4779,6672
6673,2021-12-12,4779,6673
6674,2021-10-27,4780,6674
6675,2021-11-03,4780,6675
6676,2021-12-02,4780,6676
6677,2021-12-13,4780,6677
6678,2021-10-27,4782,6678
6679,2021-10-29,4782,6679
6680,2021-11-15,4782,6680
6681,2021-10-27,4787,6681
6682,2021-11-01,4787,6682
6683,2021-11-02,4787,6683
6684,2021-12-15,4787,6684
6685,2021-10-27,4788,6685
6686,2021-10-28,4788,6686
6687,2021-10-31,4788,6687
6688,2021-10-27,4789,6688
6689,2021-10-27,4790,6689
6690,2021-11-08,4790,6690
6691,2021-10-27,4791,6691
6692,2021-10-31,4791,6692
6693,2021-10-31,4791,6693
6694,2021-11-09,4791,6694
6695,2021-12-01,4791,6695
6696,2021-12-05,4791,6696
6697,2021-10-27,4792,6697
6698,2021-11-03,4792,6698
6699,2021-10-27,4793,6699
6700,2021-10-27,4794,6700
6701,2021-11-01,4794,6701
6702,2021-10-27,4795,6702
6703,2021-11-02,4795,6703
6704,2021-10-27,4796,6704
6705,2021-10-27,4797,6705
6706,2021-10-29,4797,6706
6707,2021-10-30,4797,6707
6708,2021-10-27,4798,6708
6709,2021-10-27,4799,6709
6710,2021-11-01,4799,6710
6711,2021-11-03,4799,6711
6712,2021-12-04,4799,6712
6713,2021-10-27,4800,6713
6714,2021-10-28,4800,6714
6715,2021-10-31,4800,6715
6716,2021-10-27,4802,6716
6717,2021-11-01,4802,6717
6718,2021-11-02,4802,6718
6719,2021-10-27,4803,6719
6720,2021-10-29,4803,6720
6721,2021-12-01,4803,6721
6722,2021-12-08,4803,6722
6723,2021-10-27,4804,6723
6724,2021-11-19,4804,6724
6725,2021-10-27,4805,6725
6726,2021-10-27,4807,6726
6727,2021-10-31,4807,6727
6728,2021-11-26,4807,6728
6729,2021-10-27,4809,6729
6730,2021-11-03,4809,6730
6731,2021-11-04,4809,6731
6732,2021-10-27,4815,6732
6733,2021-11-03,4815,6733
6734,2021-10-27,4817,6734
6735,2021-10-29,4817,6735
6736,2021-10-27,4818,6736
6737,2021-10-29,4818,6737
6738,2021-10-31,4818,6738
6739,2021-11-12,4818,6739
6740,2021-10-27,4821,6740
6741,2021-10-30,4821,6741
6742,2021-10-27,4823,6742
6743,2021-11-02,4823,6743
6744,2021-11-01,4823,6744
6745,2021-10-27,4824,6745
6746,2021-11-02,4824,6746
6747,2021-11-02,4824,6747
6748,2021-10-27,4825,6748
6749,2021-11-01,4825,6749
6750,2021-10-31,4825,6750
6751,2021-12-03,4825,6751
6752,2021-10-27,4827,6752
6753,2021-10-27,4828,6753
6754,2021-10-30,4828,6754
6755,2021-10-29,4828,6755
6756,2021-10-27,4829,6756
6757,2021-11-03,4829,6757
6758,2021-12-16,4829,6758
6759,2021-10-27,4830,6759
6760,2021-10-28,4830,6760
6761,2021-11-02,4830,6761
6762,2021-12-08,4830,6762
6763,2021-10-27,4832,6763
6764,2021-10-27,4833,6764
6765,2021-12-03,4833,6765
6766,2021-12-05,4833,6766
6767,2021-10-27,4835,6767
6768,2021-11-01,4835,6768
6769,2021-10-27,4838,6769
6770,2021-11-08,4838,6770
6771,2021-12-07,4838,6771
6772,2021-10-27,4839,6772
6773,2021-10-27,4840,6773
6774,2021-10-28,4840,6774
6775,2021-10-27,4841,6775
6776,2021-11-02,4841,6776
6777,2021-11-06,4841,6777
6778,2021-11-12,4841,6778
6779,2021-10-27,4846,6779
6780,2021-10-30,4846,6780
6781,2021-10-27,4847,6781
6782,2021-10-27,4850,6782
6783,2021-10-27,4851,6783
6784,2021-11-12,4851,6784
6785,2021-10-27,4859,6785
6786,2021-10-31,4859,6786
6787,2021-10-27,4861,6787
6788,2021-10-30,4861,6788
6789,2021-12-06,4861,6789
6790,2021-10-28,4868,6790
6791,2021-12-05,4868,6791
6792,2021-10-28,4871,6792
6793,2021-10-28,4872,6793
6794,2021-10-30,4872,6794
6795,2021-10-28,4873,6795
6796,2021-10-30,4873,6796
6797,2021-10-28,4874,6797
6798,2021-10-28,4875,6798
6799,2021-11-04,4875,6799
6800,2021-10-29,4875,6800
6801,2021-10-28,4877,6801
6802,2021-11-03,4877,6802
6803,2021-10-29,4877,6803
6804,2021-10-28,4878,6804
6805,2021-10-29,4878,6805
6806,2021-10-29,4878,6806
6807,2021-11-29,4878,6807
6808,2021-10-28,4879,6808
6809,2021-10-28,4882,6809
6810,2021-10-28,4883,6810
6811,2021-10-29,4883,6811
6812,2021-10-28,4884,6812
6813,2021-10-28,4887,6813
6814,2021-11-04,4887,6814
6815,2021-11-04,4887,6815
6816,2021-11-07,4887,6816
6817,2021-10-28,4889,6817
6818,2021-10-29,4889,6818
